Small Unit Installation Postcode,Previous Years (2001-2015) - Installations Quantity,Previous Years (2001-2015) - SGU Rated Output In kW,Jan 2016 - Installations Quantity,Jan 2016 - SGU Rated Output In kW,Feb 2016 - Installations Quantity,Feb 2016 - SGU Rated Output In kW,Mar 2016 - Installations Quantity,Mar 2016 - SGU Rated Output In kW,Apr 2016 - Installations Quantity,Apr 2016 - SGU Rated Output In kW,May 2016 - Installations Quantity,May 2016 - SGU Rated Output In kW,Jun 2016 - Installations Quantity,Jun 2016 - SGU Rated Output In kW,Jul 2016 - Installations Quantity,Jul 2016 - SGU Rated Output In kW,Aug 2016 - Installations Quantity,Aug 2016 - SGU Rated Output In kW,Sep 2016 - Installations Quantity,Sep 2016 - SGU Rated Output In kW,Oct 2016 - Installations Quantity,Oct 2016 - SGU Rated Output In kW,Nov 2016 - Installations Quantity,Nov 2016 - SGU Rated Output In kW,Dec 2016 - Installations Quantity,Dec 2016 - SGU Rated Output In kW,Jan 2017 - Installations Quantity,Jan 2017 - SGU Rated Output In kW,Feb 2017 - Installations Quantity,Feb 2017 - SGU Rated Output In kW,Mar 2017 - Installations Quantity,Mar 2017 - SGU Rated Output In kW,Apr 2017 - Installations Quantity,Apr 2017 - SGU Rated Output In kW,May 2017 - Installations Quantity,May 2017 - SGU Rated Output In kW,Jun 2017 - Installations Quantity,Jun 2017 - SGU Rated Output In kW,Jul 2017 - Installations Quantity,Jul 2017 - SGU Rated Output In kW,Aug 2017 - Installations Quantity,Aug 2017 - SGU Rated Output In kW,Sep 2017 - Installations Quantity,Sep 2017 - SGU Rated Output In kW,Oct 2017 - Installations Quantity,Oct 2017 - SGU Rated Output In kW,Nov 2017 - Installations Quantity,Nov 2017 - SGU Rated Output In kW,Dec 2017 - Installations Quantity,Dec 2017 - SGU Rated Output In kW,Installations Quantity Total,SGU Rated Output In kW Total
0814,3,13.060,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,3,13.060
0820,194,"1,752.795",3,57.680,7,129.055,2,10.595,5,28.740,6,54.205,15,296.590,9,137.850,10,45.400,9,64.240,6,28.805,9,135.687,9,110.820,6,106.480,3,26.020,6,122.268,10,47.211,13,315.140,14,251.555,8,47.064,9,46.885,6,37.976,23,282.423,18,115.091,10,99.270,410,"4,349.845"
0821,3,26.740,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,104.313,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,5,131.053
0822,185,"1,393.366",3,21.620,8,144.090,11,159.030,6,34.860,6,83.880,4,23.760,5,29.260,10,170.400,9,96.060,8,109.635,6,34.570,6,156.868,4,23.580,3,17.850,10,136.881,5,26.920,8,169.430,12,105.865,8,273.030,14,114.516,7,123.410,9,137.930,11,78.226,11,297.668,369,"3,962.705"
0828,26,482.080,0,0.000,0,0.000,3,18.190,0,0.000,0,0.000,0,0.000,1,5.980,2,9.010,7,90.065,3,23.290,5,22.525,4,106.750,0,0.000,0,0.000,1,5.940,8,82.380,2,10.476,3,18.670,0,0.000,6,69.610,3,62.870,6,37.330,2,60.820,0,0.000,82,"1,105.986"
0829,4,19.450,0,0.000,0,0.000,1,59.890,0,0.000,2,55.745,0,0.000,0,0.000,0,0.000,0,0.000,1,10.140,4,75.815,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,99.760,0,0.000,0,0.000,0,0.000,0,0.000,1,1.590,0,0.000,1,1.500,15,323.890
0830,487,"2,106.983",3,12.215,6,27.310,7,30.100,6,25.285,23,98.615,12,55.850,15,70.745,23,104.660,24,107.040,23,101.110,13,56.145,11,169.234,7,32.110,5,19.988,4,18.410,8,39.415,16,76.144,35,205.267,19,100.329,14,94.458,20,106.957,22,113.955,13,92.905,16,200.261,832,"4,065.491"
0831,7,26.330,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.095,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,8,32.425
0832,349,"1,267.959",3,13.600,10,236.280,9,39.315,12,49.475,36,162.365,30,135.605,18,81.535,33,150.020,25,115.095,36,191.913,21,96.700,19,83.208,14,64.216,11,141.578,18,83.660,8,36.428,35,177.820,33,182.019,43,246.573,36,208.261,28,167.240,32,172.339,45,269.379,17,197.005,921,"4,569.588"
0834,48,248.880,0,0.000,0,0.000,0,0.000,1,6.095,0,0.000,2,10.800,0,0.000,1,5.940,2,11.980,3,18.080,5,26.940,2,12.180,2,12.060,2,10.791,3,16.805,0,0.000,1,5.980,0,0.000,4,25.509,5,35.996,5,41.515,2,17.915,5,32.980,3,20.520,96,560.966
0835,158,743.011,0,0.000,2,10.575,2,9.510,1,4.505,4,14.975,2,8.915,1,4.505,3,13.735,6,27.280,4,19.580,1,5.980,3,16.625,3,13.770,1,51.200,1,4.480,0,0.000,8,43.640,4,24.756,6,31.330,4,22.680,7,41.345,5,38.388,5,35.700,6,38.071,237,"1,224.556"
0836,326,"1,485.750",5,123.940,3,13.710,5,24.180,6,31.695,2,12.080,9,53.330,7,35.930,8,40.670,6,34.485,10,56.160,8,42.081,13,64.446,5,25.713,2,10.680,7,37.731,9,49.831,6,38.830,10,61.046,10,77.340,8,44.569,14,77.735,12,81.490,16,122.821,5,39.940,512,"2,686.183"
0837,14,60.500,0,0.000,1,6.120,1,5.980,0,0.000,0,0.000,1,49.920,3,15.160,1,6.090,0,0.000,0,0.000,0,0.000,2,9.000,0,0.000,0,0.000,0,0.000,0,0.000,1,9.180,0,0.000,1,6.000,1,9.145,0,0.000,0,0.000,2,12.960,0,0.000,28,190.055
0838,33,180.615,0,0.000,2,16.095,1,5.980,1,6.360,0,0.000,1,5.980,1,6.000,0,0.000,0,0.000,0,0.000,1,4.590,0,0.000,0,0.000,0,0.000,0,0.000,3,17.376,1,4.680,3,29.816,0,0.000,1,6.380,1,0.770,0,0.000,2,15.610,1,6.600,52,306.852
0839,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,4.505,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,99.760,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,1.855,0,0.000,0,0.000,3,106.120
0840,22,101.225,4,22.840,6,28.600,4,21.100,0,0.000,1,4.590,0,0.000,1,5.980,1,4.590,0,0.000,1,5.940,0,0.000,1,4.500,0,0.000,4,17.730,1,2.160,0,0.000,2,15.120,0,0.000,0,0.000,0,0.000,0,0.000,1,6.400,3,20.240,1,1.560,53,262.575
0841,10,29.415,1,4.590,0,0.000,0,0.000,0,0.000,0,0.000,1,6.000,2,10.660,0,0.000,1,6.095,1,6.095,0,0.000,0,0.000,0,0.000,1,4.578,0,0.000,0,0.000,1,6.090,2,14.685,2,4.980,2,8.125,1,6.600,0,0.000,0,0.000,1,6.867,26,114.780
0845,37,189.121,1,10.000,0,0.000,1,5.985,2,7.685,2,7.355,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,135.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,7.800,0,0.000,1,6.600,0,0.000,0,0.000,1,4.770,0,0.000,48,374.316
0846,17,61.170,0,0.000,0,0.000,1,6.160,2,9.010,0,0.000,3,38.275,0,0.000,1,6.095,0,0.000,0,0.000,1,5.940,1,2.040,0,0.000,0,0.000,0,0.000,0,0.000,1,6.090,0,0.000,0,0.000,2,11.070,1,9.000,0,0.000,1,6.480,0,0.000,31,161.330
0847,7,144.835,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.120,1,5.940,9,156.895
0850,238,"2,017.180",2,11.660,2,10.600,11,87.330,12,73.720,7,50.140,8,40.545,7,38.435,10,80.720,10,51.475,2,10.240,2,10.420,1,4.240,1,6.095,5,86.075,3,15.900,4,21.093,1,4.320,5,64.760,9,45.240,5,96.685,1,4.560,1,6.300,2,17.550,2,13.360,351,"2,868.643"
0851,35,167.445,1,6.000,0,0.000,1,6.120,1,5.830,0,0.000,0,0.000,0,0.000,0,0.000,2,11.660,1,9.540,2,11.660,1,6.480,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,44,224.735
0852,49,343.635,1,5.000,0,0.000,1,25.500,2,10.600,2,11.100,0,0.000,1,21.420,1,6.120,2,11.660,2,26.830,1,5.830,1,5.830,0,0.000,0,0.000,1,4.240,2,11.880,1,40.560,1,11.600,1,7.695,1,8.370,0,0.000,1,33.600,0,0.000,1,6.480,72,597.950
0853,0,0.000,0,0.000,1,2.650,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,2.650
0854,7,93.375,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,9.540,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,9,102.915
0860,67,360.096,0,0.000,1,4.500,3,13.500,3,15.090,0,0.000,0,0.000,3,19.635,4,18.000,2,8.840,2,33.450,0,0.000,1,4.578,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,86,477.689
0861,18,106.495,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,18,106.495
0862,6,70.015,0,0.000,0,0.000,0,0.000,0,0.000,1,12.750,2,19.125,0,0.000,0,0.000,1,6.500,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,5,46.440,4,41.840,0,0.000,2,12.960,21,209.630
0870,"1,349","6,114.956",15,81.680,21,102.348,12,61.665,11,144.362,22,111.205,14,201.250,9,136.200,15,107.965,20,143.318,18,167.015,45,187.695,33,244.588,9,40.188,13,144.128,13,65.226,23,151.239,23,128.817,22,90.112,29,169.160,27,207.005,10,56.390,20,228.831,20,116.865,21,130.783,"1,814","9,332.991"
0871,53,383.560,0,0.000,0,0.000,1,4.500,0,0.000,1,6.120,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,55,394.180
0872,88,711.786,0,0.000,0,0.000,4,20.100,2,16.500,4,53.910,1,19.620,3,71.200,1,32.700,2,78.520,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.240,0,0.000,1,2.616,1,62.950,0,0.000,1,5.800,0,0.000,4,127.410,2,17.480,5,69.605,120,"1,296.437"
0873,9,62.500,1,4.590,0,0.000,2,9.090,2,10.500,0,0.000,1,4.578,0,0.000,2,12.660,5,21.000,5,20.668,0,0.000,1,6.090,1,4.578,2,5.738,1,5.886,1,6.090,2,5.810,1,6.480,2,13.440,3,17.820,0,0.000,3,10.860,1,8.100,0,0.000,45,236.478
0874,2,44.500,1,4.590,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.120,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,5.400,0,0.000,0,0.000,0,0.000,0,0.000,5,60.610
0875,20,85.583,1,4.505,2,6.710,1,4.500,1,3.000,3,13.680,2,9.090,0,0.000,0,0.000,1,4.500,3,11.626,4,18.058,4,18.008,1,4.650,0,0.000,1,4.590,2,9.228,2,9.180,6,30.258,1,4.650,2,8.800,5,27.470,0,0.000,1,6.480,1,4.960,64,289.526
0880,11,153.431,0,0.000,0,0.000,2,5.100,0,0.000,7,17.850,0,0.000,1,2.550,0,0.000,0,0.000,0,0.000,1,49.560,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,22,228.491
0881,12,107.730,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,12,107.730
0885,1,7.410,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,3,123.760,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,4,131.170
0886,8,71.700,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,59.840,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,9,131.540
1340,1,1.140,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,1.140
1355,1,1.020,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,1.020
1435,1,1.540,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,1.540
1460,0,0.000,0,0.000,1,4.750,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,4.750
1470,1,1.520,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,4.290,0,0.000,0,0.000,0,0.000,0,0.000,2,5.810
1475,1,2.100,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,4.860,0,0.000,0,0.000,2,6.960
1480,2,4.880,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,4.880
1485,1,2.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,2.000
1490,1,1.510,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,1.510
1495,1,4.750,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,4.750
1570,2,11.150,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,11.150
1595,2,4.140,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,4.140
1630,1,5.000,0,0.000,1,3.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,8.000
1655,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
1658,1,5.040,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,5.040
1660,1,3.500,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,3.500
1670,1,4.440,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,4.440
1680,2,9.380,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,9.380
1710,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,4.800,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,4.800
1715,2,3.010,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,3.010
1730,3,8.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,3,8.000
1741,1,10.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,10.000
1755,1,1.980,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,3.120,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,5.100
1765,6,15.420,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,3.780,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,7,19.200
1790,3,41.020,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,74.880,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,4,115.900
1800,1,4.200,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,4.200
1805,2,14.720,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,14.720
